ell,Dl_TT_muK2,Dl_EE_muK2,Dl_TE_muK2,Cl_TT,Cl_EE,Cl_TE,Cl_BB
1350,208.86444609507396,2.2337842613816163,-6.350387154156299,2.6400313437945236e-16,2.823486991480573e-18,-8.026842981486325e-18,0.0
1351,208.29408217044636,2.2278687819813787,-6.333307869589377,2.6289272783658804e-16,2.8118441736515243e-18,-7.99341279750249e-18,0.0
1352,207.72475037518922,2.2219630830994457,-6.316258167295864,2.617866161951999e-16,2.800245015505547e-18,-7.960109951486915e-18,0.0
1353,207.15646574738804,2.216067330900883,-6.299238512214922,2.606848029838682e-16,2.7886895708065403e-18,-7.926934573732206e-18,0.0
1354,206.58924321286835,2.2101816903884908,-6.282249365926005,2.5958729154118985e-16,2.7771778912549847e-18,-7.893886788707242e-18,0.0
1355,206.02309758473103,2.2043063253972095,-6.265291186633854,2.5849408501655764e-16,2.7657100264955517e-18,-7.86096671507986e-18,0.0
1356,205.4580435628999,2.198441398588653,-6.2483644291538285,2.574051863709519e-16,2.7542860241248436e-18,-7.828174465739895e-18,0.0
1357,204.89409573368408,2.1925870714458,-6.231469544897727,2.5632059837774604e-16,2.7429059296992957e-18,-7.79551014782268e-18,0.0
1358,204.33126856935462,2.1867435042678385,-6.214606981860005,2.5524032362352595e-16,2.7315697867432327e-18,-7.762973862732973e-18,0.0
1359,203.76957642773425,2.180910856165154,-6.197777184604421,2.541643645089219e-16,2.720277636757065e-18,-7.730565706169255e-18,0.0
1360,203.20903355180215,2.1750892850544754,-6.1809805942511185,2.530927232494547e-16,2.709029519225645e-18,-7.698285768148493e-18,0.0
1361,202.6496540693119,2.169278947654162,-6.164217648464131,2.520254018763936e-16,2.6978254716267562e-18,-7.666134133031266e-18,0.0
1362,202.09145199242343,2.163479999479647,-6.147488781439297,2.5096240223762733e-16,2.6866655294397544e-18,-7.634110879547298e-18,0.0
1363,201.53444121734935,2.157692594839026,-6.130794423892617,2.4990372599854797e-16,2.6755497261543443e-18,-7.602216080821389e-18,0.0
1364,200.978635524014,2.1519168868287877,-6.114135003049001,2.4884937464294603e-16,2.6644780932794932e-18,-7.570449804399701e-18,0.0
1365,200.42404857572723,2.1461530273297083,-6.09751094263147,2.477993494739187e-16,2.6534506603524897e-18,-7.538812112276465e-18,0.0
1366,199.87069391887144,2.140401167002873,-6.080922662850745,2.4675365161478925e-16,2.642467454948122e-18,-7.507303060921008e-18,0.0
1367,199.3185849826018,2.134661455285863,-6.064370580395272,2.4571228201003803e-16,2.6315285026880063e-18,-7.475922701305194e-18,0.0
1368,198.7677350785618,2.128934040389082,-6.047855108421665,2.446752414262462e-16,2.620633827250035e-18,-7.444671078931198e-18,0.0
1369,198.2181574006094,2.1232190692922144,-6.031376656545517,2.436425304530481e-16,2.6097834503779433e-18,-7.413548233859613e-18,0.0
1370,197.6698650245599,2.11751668774086,-6.014935630832716,2.426141495040976e-16,2.5989773918910295e-18,-7.382554200737968e-18,0.0
1371,197.12287090793936,2.1118270402432793,-5.99853243379104,2.4159009881804283e-16,2.5882156696939624e-18,-7.351689008829492e-18,0.0
1372,196.5771878897534,2.1061502700673085,-5.982167464362298,2.4057037845951313e-16,2.5774982997867416e-18,-7.320952682042304e-18,0.0
1373,196.03282869026816,2.100486519237403,-5.965841117914759,2.3955498832011543e-16,2.5668252962747557e-18,-7.290345238958861e-18,0.0
1374,195.48980591080496,2.0948359285318316,-5.949553786236072,2.385439281194414e-16,2.5561966713789698e-18,-7.259866692865775e-18,0.0
1375,194.94813203354815,2.0891986374800124,-5.9333058575265385,2.3753719740608445e-16,2.545612435446223e-18,-7.229517051783915e-18,0.0
1376,194.4078194213655,2.0835747843599846,-5.917097716392796,2.3653479555866616e-16,2.5350725969596354e-18,-7.199296318498822e-18,0.0
1377,193.8688803176425,2.0779645061960292,-5.9009297438419255,2.3553672178687307e-16,2.5245771625491322e-18,-7.169204490591455e-18,0.0
1378,193.33132684612843,2.072367938756421,-5.884802317275905,2.345429751325016e-16,2.5141261370020666e-18,-7.139241560469176e-18,0.0
1379,192.79517101079674,2.066785216551334,-5.868715810486511,2.335535544705136e-16,2.503719523273964e-18,-7.109407515397092e-18,0.0
1380,192.26042469571686,2.061216472830868,-5.852670593650574,2.3256845851009994e-16,2.493357322499349e-18,-7.079702337529627e-18,0.0
1381,191.72709966493977,2.0556618395832293,-5.8366670333256465,2.3158768579575284e-16,2.4830395340026943e-18,-7.050126003942402e-18,0.0
1382,191.19520756239513,2.0501214475330345,-5.820705492446031,2.3061123470834677e-16,2.472766155309451e-18,-7.020678486664362e-18,0.0
1383,190.66475991180235,2.0445954261397654,-5.804786330319233,2.296391034662285e-16,2.4625371821571915e-18,-6.991359752710197e-18,0.0
1384,190.13576811659308,2.0390839035963504,-5.788909902622772,2.2867129012631447e-16,2.4523526085068413e-18,-6.96216976411301e-18,0.0
1385,189.60824345984634,2.033587006827879,-5.773076561401361,2.277077925851957e-16,2.4422124265539933e-18,-6.933108477957213e-18,0.0
1386,189.0821971042363,2.028104861490461,-5.757286655064498,2.267486085802519e-16,2.4321166267403367e-18,-6.904175846411717e-18,0.0
1387,188.55764009199166,2.022637591970206,-5.741540528384396,2.2579373569077136e-16,2.4220651977651457e-18,-6.875371816763306e-18,0.0
1388,188.03458334486828,2.017185321382347,-5.725838522494331,2.2484317133907984e-16,2.41205812659688e-18,-6.8466963314503074e-18,0.0
1389,187.51303766413227,2.0117481715704857,-5.710180974887302,2.2389691279167497e-16,2.4020953984848505e-18,-6.818149328096428e-18,0.0
1390,186.99301373055656,2.0063262631059744,-5.694568219415109,2.229549571603687e-16,2.3921769969709755e-18,-6.789730739544853e-18,0.0
1391,186.47452210442847,2.000919715287428,-5.679000586287776,2.2201730140343623e-16,2.38230290390162e-18,-6.761440493892551e-18,0.0
1392,185.95757322556955,1.995528646140363,-5.6634784020733395,2.2108394232677116e-16,2.372473099439505e-18,-6.733278514524782e-18,0.0
1393,185.44217741336647,1.9901531724169579,-5.648001989697983,2.2015487658504692e-16,2.362687562075693e-18,-6.705244720149806e-18,0.0
1394,184.9283448668141,1.9847934095959552,-5.632571668446549,2.1923010068288461e-16,2.352946268641653e-18,-6.677339024833796e-18,0.0
1395,184.41608566457023,1.9794494718826745,-5.6171877539634,2.1830961097602694e-16,2.3432491943213898e-18,-6.6495613380359515e-18,0.0
1396,183.90540976502103,1.9741214722091636,-5.601850558253617,2.173934036725172e-16,2.3335963126636498e-18,-6.6219115646437715e-18,0.0
1397,183.39632700635792,1.9688095222344575,-5.586560389684558,2.164814748338839e-16,2.3239875955941796e-18,-6.5943896050085205e-18,0.0
1398,182.8888471066664,1.963513732344978,-5.57131755298776,2.1557382037633144e-16,2.31442301342807e-18,-6.566995354980875e-18,0.0
1399,182.38297966402493,1.95823421165504,-5.556122349261176,2.1467043607193483e-16,2.3049025348821403e-18,-6.539728705946713e-18,0.0
1400,181.87873415661602,1.9529710680074912,-5.5409750759717715,2.1377131754984048e-16,2.2954261270874033e-18,-6.512589544863102e-18,0.0
1401,181.37611994284654,1.9477244079744604,-5.525876026958423,2.1287646029747015e-16,2.2859937556015707e-18,-6.485577754294391e-18,0.0
1402,180.87514626148084,1.9424943368582326,-5.510825492435183,2.1198585966173134e-16,2.2766053844216306e-18,-6.458693212448502e-18,0.0
1403,180.37582223178262,1.937280958692238,-5.495823758994851,2.110995108502303e-16,2.267260975996466e-18,-6.431935793213327e-18,0.0
1404,179.87815685366886,1.9320843762421538,-5.4808711096128775,2.1021740893249002e-16,2.257960491239532e-18,-6.4053053661932736e-18,0.0
1405,179.38215900787358,1.9269046910071363,-5.465967823651612,2.093395488411725e-16,2.2487038895415873e-18,-6.378801796745962e-18,0.0
1406,178.8878374561217,1.921742003221144,-5.451114176864828,2.0846592537330366e-16,2.23949112878346e-18,-6.3524249460190066e-18,0.0
1407,178.3952008413136,1.9165964118543932,-5.436310441402602,2.0759653319150252e-16,2.2303221653488708e-18,-6.326174670986945e-18,0.0
1408,177.90425768771965,1.911468014614917,-5.421556885816488,2.0673136682521396e-16,2.2211969541372972e-18,-6.3000508244882756e-18,0.0
1409,177.41501640118528,1.9063569079502378,-5.4068537750650165,2.0587042067194433e-16,2.2121154485768798e-18,-6.2740532552626056e-18,0.0
1410,176.9274852693445,1.9012631870491445,-5.392201370519473,2.0501368899849957e-16,2.2030776006373604e-18,-6.248181807987883e-18,0.0
1411,176.44167246184495,1.8961869458435863,-5.377599929970009,2.041611659422271e-16,2.1940833608430717e-18,-6.222436323317744e-18,0.0
1412,175.95758603058164,1.8911282770106659,-5.363049707632038,2.033128455122597e-16,2.1851326782859507e-18,-6.196816637918943e-18,0.0
1413,175.47523390994067,1.8860872719747463,-5.34855095415293,2.0246872159076207e-16,2.1762255006385932e-18,-6.1713225845088756e-18,0.0
1414,174.99462391705174,1.8810640209096496,-5.334103916618995,2.016287879341791e-16,2.16736177416733e-18,-6.145953991893153e-18,0.0
1415,174.51576375205116,1.8760586127409797,-5.3197088385627636,2.0079303817448717e-16,2.1585414437453504e-18,-6.120710685003292e-18,0.0
1416,174.0386609983526,1.8710711351485219,-5.305365959970542,1.9996146582044616e-16,2.1497644528658266e-18,-6.0955924849344245e-18,0.0
1417,173.56332312292838,1.8661016745687689,-5.291075517290268,1.9913406425885433e-16,2.141030743655095e-18,-6.070599208983122e-18,0.0
1418,173.08975747659895,1.861150316197531,-5.276837743439624,1.9831082675580394e-16,2.1323402568858372e-18,-6.045730670685231e-18,0.0
1419,172.61797129433103,1.8562171439926431,-5.262652867814434,1.9749174645793817e-16,2.123692931990288e-18,-6.020986679853781e-18,0.0
1420,172.147971695545,1.8513022406767838,-5.248521116297335,1.9667681639370966e-16,2.1150887070734726e-18,-5.996367042616934e-18,0.0
1421,171.67976568443078,1.846405687740373,-5.234442711266705,1.9586602947463958e-16,2.106527518926449e-18,-5.9718715614559706e-18,0.0
1422,171.2133601502722,1.8415275654445806,-5.220417871605883,1.9505937849657836e-16,2.0980093030395784e-18,-5.947500035243336e-18,0.0
1423,170.7487618677793,1.836667952824414,-5.206446812712605,1.9425685614096544e-16,2.0895339936157975e-18,-5.923252259280668e-18,0.0
1424,170.28597749742968,1.8318269276919068,-5.192529746508726,1.934584549760913e-16,2.08110152358391e-18,-5.8991280253368825e-18,0.0
1425,169.82501358581703,1.8270045666393957,-5.178666881450196,1.926641674583582e-16,2.072711824611889e-18,-5.8751271216862785e-18,0.0
1426,169.36587656600844,1.8222009450428862,-5.164858422537267,1.918739859335423e-16,2.064364827120183e-18,-5.851249333146639e-18,0.0
1427,168.90857275790952,1.8174161370655124,-5.1511045713249635,1.910879026380552e-16,2.0560604602950354e-18,-5.827494441117364e-18,0.0
1428,168.45310836863638,1.8126502156610689,-5.137405525933782,1.9030590970020456e-16,2.047798652101798e-18,-5.803862223617574e-18,0.0
1429,167.99948949289617,1.807903252577646,-5.123761481060623,1.8952799914145567e-16,2.0395793292982584e-18,-5.78035245532424e-18,0.0
1430,167.54772211337527,1.8031753183613406,-5.1101726279899875,1.8875416287769186e-16,2.0314024174479648e-18,-5.756964907610306e-18,0.0
1431,167.09781210113343,1.7984664823600458,-5.096639154605357,1.8798439272047348e-16,2.0232678409335444e-18,-5.733699348582772e-18,0.0
1432,166.6497652160067,1.7937768127273273,-5.0831612454008255,1.8721868037829714e-16,2.015175522970024e-18,-5.7105555431207815e-18,0.0
1433,166.20358710701683,1.7891063764263846,-5.069739081492972,1.8645701745785343e-16,2.007125385618152e-18,-5.6875332529137004e-18,0.0
1434,165.75928331278726,1.7844552392340796,-5.056372840632908,1.8569939546528315e-16,1.9991173497977023e-18,-5.664632236499132e-18,0.0
1435,165.31685926196673,1.77982346574505,-5.043062697218561,1.8494580580743256e-16,1.9911513353007763e-18,-5.641852249300923e-18,0.0
1436,164.87632027365913,1.775211119375899,-5.0298088223071895,1.8419623979310728e-16,1.9832272608051008e-18,-5.619193043667144e-18,0.0
1437,164.43767155785986,1.7706182623694582,-5.016611383628059,1.8345068863432385e-16,1.9753450438873052e-18,-5.5966543689080026e-18,0.0
1438,164.00091821589896,1.766044955799119,-5.003470545595358,1.8270914344755997e-16,1.9675046010361887e-18,-5.574235971333719e-18,0.0
1439,163.56606524089042,1.7614912595732448,-4.990386469321292,1.8197159525500287e-16,1.9597058476659774e-18,-5.551937594292364e-18,0.0
1440,163.13311751818773,1.75695723243965,-4.977359312629387,1.8123803498579522e-16,1.9519486981295614e-18,-5.5297589782076285e-18,0.0
1441,162.70207982584517,1.7524429319901436,-4.964389230067967,1.8050845347727861e-16,1.9442330657317114e-18,-5.5076998606165276e-18,0.0
1442,162.27295683508586,1.747948414665147,-4.95147637292383,1.7978284147623536e-16,1.9365588627422802e-18,-5.485759976207059e-18,0.0
1443,161.84575311077435,1.7434737357583723,-4.9386208892360965,1.7906118964012669e-16,1.9289260004093805e-18,-5.463939056855767e-18,0.0
1444,161.42047311189648,1.739018949421577,-4.925822923810264,1.7834348853832953e-16,1.9213343889725458e-18,-5.442236831665271e-18,0.0
1445,160.99712119204295,1.7345841086693619,-4.913082618232379,1.7762972865336874e-16,1.913783937675852e-18,-5.420653027001656e-18,0.0
1446,160.57570159990013,1.7301692653840555,-4.90040011088346,1.7691990038214823e-16,1.9062745547810336e-18,-5.399187366531856e-18,0.0
1447,160.15621847974504,1.7257744703206408,-4.887775536954011,1.762139940371776e-16,1.8988061475805573e-18,-5.377839571260884e-18,0.0
1448,159.73867587194528,1.7213997731117459,-4.875209028458736,1.7551199984779558e-16,1.8913786224106677e-18,-5.356609359569002e-18,0.0
1449,159.32307771346498,1.717045222272698,-4.862700714251415,1.7481390796139083e-16,1.8839918846644105e-18,-5.335496447248796e-18,0.0
1450,158.90942783837502,1.7127108652066312,-4.850250720039923,1.741197084446188e-16,1.876645838804619e-18,-5.314500547542149e-18,0.0
1451,158.4977299783679,1.7083967482096456,-4.8378591684014,1.7342939128461445e-16,1.869340388376864e-18,-5.2936213711771025e-18,0.0
1452,158.08798776327743,1.7041029164760246,-4.8255261787975705,1.7274294639020194e-16,1.862075436022375e-18,-5.272858626404616e-18,0.0
1453,157.68020472160313,1.6998294141035049,-4.813251867590212,1.7206036359309972e-16,1.8548508834909205e-18,-5.252212019035221e-18,0.0
1454,157.2743842810387,1.6955762840985937,-4.8010363480567495,1.7138163264912216e-16,1.8476666316536513e-18,-5.231681252475546e-18,0.0
1455,156.87052976900466,1.6913435683819351,-4.788879730405998,1.7070674323937624e-16,1.840522580515904e-18,-5.211266027764731e-18,0.0
1456,156.46864441318561,1.6871313077937373,-4.776782121794029,1.7003568497145488e-16,1.8334186292299713e-18,-5.1909660436107245e-18,0.0
1457,156.06873134207066,1.6829395420992237,-4.764743626340162,1.6936844738062467e-16,1.826354676107814e-18,-5.170780996426427e-18,0.0
1458,155.67079358549861,1.6787683099941515,-4.752764345143085,1.687050199310102e-16,1.819330618633748e-18,-5.1507105803657395e-18,0.0
1459,155.27483407520614,1.6746176491103633,-4.740844376297096,1.6804539201677283e-16,1.8123463534770737e-18,-5.130754487359453e-18,0.0
1460,154.88085564537997,1.6704875960213792,-4.728983814908444,1.673895529632851e-16,1.8054017765046644e-18,-5.110912407150998e-18,0.0
1461,154.48886103321223,1.6663781862480387,-4.717182753111804,1.6673749202830004e-16,1.7984967827935073e-18,-5.0911840273320694e-18,0.0
1462,154.09885287945966,1.6622894542641764,-4.705441280086843,1.6608919840311572e-16,1.7916312666431955e-18,-5.0715690333780944e-18,0.0
1463,153.7108337290052,1.658221433502337,-4.693759482074892,1.6544466121373407e-16,1.7848051215883687e-18,-5.052067108683544e-18,0.0
1464,153.32480603142366,1.6541741563595314,-4.682137442395728,1.6480386952201545e-16,1.778018240411107e-18,-5.0326779345971156e-18,0.0
1465,152.94077214154944,1.6501476542030198,-4.6705752414644435,1.6416681232682666e-16,1.7712705151532647e-18,-5.013401190456735e-18,0.0
1466,152.55873432004753,1.6461419573761407,-4.659072956808398,1.6353347856518424e-16,1.7645618371287606e-18,-4.994236553624407e-18,0.0
1467,152.17869473398707,1.6421570952041626,-4.647630663084273,1.6290385711339208e-16,1.757892096935802e-18,-4.975183699520903e-18,0.0
1468,151.80065545741792,1.6381930960001734,-4.636248432095217,1.622779367881733e-16,1.7512611844690643e-18,-4.9562423016602994e-18,0.0
1469,151.42461847194892,1.6342499870709999,-4.624926332808043,1.6165570634779635e-16,1.744668988931806e-18,-4.9374120316843155e-18,0.0
1470,151.050585667329,1.630327794723153,-4.613664431370534,1.6103715449319512e-16,1.738115398847927e-18,-4.918692559396508e-18,0.0
1471,150.6785588420304,1.6264265442688022,-4.602462791128797,1.6042226986908322e-16,1.7316003020739696e-18,-4.900083552796268e-18,0.0
1472,150.30853970383393,1.6225462600317786,-4.591321472644699,1.5981104106506212e-16,1.7251235858110565e-18,-4.881584678112656e-18,0.0
1473,149.94052987041613,1.6186869653535987,-4.58024053371337,1.5920345661672324e-16,1.7186851366167702e-18,-4.863195599838052e-18,0.0
1474,149.5745308699384,1.614848682599515,-4.569220029380751,1.5859950500674352e-16,1.7122848404169656e-18,-4.8449159807616094e-18,0.0
1475,149.21054414163774,1.6110314331645892,-4.558260011961229,1.57999174665975e-16,1.7059225825175263e-18,-4.826745482002547e-18,0.0
