ell,Cl_BB,Dl_BB,Cl_TT_tensor
1881,1.8095669410435345e-29,1.0195374893345545e-23,5.5094100168201726e-30
1882,1.8053864085023272e-29,1.018263647175627e-23,5.4943921545764395e-30
1883,1.8012165507383694e-29,1.0169913967099524e-23,5.4794183218838384e-30
1884,1.7970573373173715e-29,1.0157207359484081e-23,5.464488378592629e-30
1885,1.7929087379025078e-29,1.0144516629043617e-23,5.4496021850411705e-30
1886,1.788770722254057e-29,1.0131841755936626e-23,5.434759602054039e-30
1887,1.784643260229055e-29,1.0119182720346399e-23,5.419960490940181e-30
1888,1.7805263217809497e-29,1.0106539502481009e-23,5.405204713491045e-30
1889,1.7764198769592492e-29,1.0093912082573261e-23,5.390492131978744e-30
1890,1.7723238959091816e-29,1.0081300440880678e-23,5.3758226091542244e-30
1891,1.7682383488713463e-29,1.0068704557685448e-23,5.3611960082454116e-30
1892,1.7641632061813766e-29,1.0056124413294423e-23,5.346612192955423e-30
1893,1.7600984382695955e-29,1.0043559988039073e-23,5.33207102746072e-30
1894,1.756044015660673e-29,1.0031011262275427e-23,5.317572376409316e-30
1895,1.7519999089732954e-29,1.00184782163841e-23,5.303116104918981e-30
1896,1.7479660889198204e-29,1.0005960830770215e-23,5.288702078575441e-30
1897,1.7439425263059473e-29,9.993459085863393e-24,5.274330163430595e-30
1898,1.7399291920303786e-29,9.980972962117721e-24,5.260000226000741e-30
1899,1.7359260570844898e-29,9.968502440011717e-24,5.245712133264807e-30
1900,1.731933092551994e-29,9.95604750004829e-24,5.231465752662581e-30
1901,1.727950269608619e-29,9.94360812275475e-24,5.2172609520929666e-30
1902,1.7239775595217684e-29,9.931184288682715e-24,5.203097599912231e-30
1903,1.7200149336502012e-29,9.918775978408128e-24,5.188975564932259e-30
1904,1.716062363443704e-29,9.906383172531223e-24,5.1748947164188365e-30
1905,1.712119820442762e-29,9.894005851676459e-24,5.1608549240899074e-30
1906,1.7081872762782422e-29,9.88164399649254e-24,5.1468560581138625e-30
1907,1.7042647026710634e-29,9.869297587652343e-24,5.132897989107833e-30
1908,1.7003520714318818e-29,9.856966605852913e-24,5.118980588135977e-30
1909,1.6964493544607636e-29,9.844651031815406e-24,5.105103726707792e-30
1910,1.6925565237468762e-29,9.832350846285108e-24,5.0912672767764206e-30
1911,1.688673551368162e-29,9.820066030031349e-24,5.077471110736961e-30
1912,1.684800409491025e-29,9.807796563847502e-24,5.063715101424811e-30
1913,1.6809370703700192e-29,9.795542428550953e-24,5.0499991221139745e-30
1914,1.67708350634753e-29,9.783303604983061e-24,5.036323046515424e-30
1915,1.6732396898534662e-29,9.771080074009142e-24,5.02268674877542e-30
1916,1.6694055934049453e-29,9.758871816518418e-24,5.0090901034738954e-30
1917,1.665581189605987e-29,9.746678813424011e-24,4.995532985622778e-30
1918,1.6617664511472025e-29,9.734501045662894e-24,4.9820152706643845e-30
1919,1.6579613508054865e-29,9.722338494195869e-24,4.968536834469784e-30
1920,1.6541658614437148e-29,9.710191140007547e-24,4.9550975533371715e-30
1921,1.6503799560104335e-29,9.698058964106293e-24,4.941697303990264e-30
1922,1.6466036075395613e-29,9.685941947524225e-24,4.9283359635766884e-30
1923,1.642836789150081e-29,9.673840071317155e-24,4.915013409666373e-30
1924,1.6390794740457457e-29,9.661753316564592e-24,4.901729520249976e-30
1925,1.6353316355147705e-29,9.649681664369687e-24,4.888484173737274e-30
1926,1.6315932469295384e-29,9.637625095859207e-24,4.8752772489555925e-30
1927,1.627864281746304e-29,9.62558359218353e-24,4.8621086251482384e-30
1928,1.6241447135048894e-29,9.613557134516565e-24,4.848978181972914e-30
1929,1.6204345158284006e-29,9.601545704055789e-24,4.835885799500179e-30
1930,1.6167336624229192e-29,9.589549282022143e-24,4.822831358211873e-30
1931,1.613042127077223e-29,9.577567849660079e-24,4.809814738999589e-30
1932,1.6093598836624832e-29,9.565601388237464e-24,4.79683582316311e-30
1933,1.6056869061319817e-29,9.553649879045602e-24,4.7838944924088996e-30
1934,1.602023168520815e-29,9.541713303399162e-24,4.770990628848543e-30
1935,1.598368644945611e-29,9.529791642636187e-24,4.758124114997246e-30
1936,1.5947233096042394e-29,9.517884878118043e-24,4.745294833772318e-30
1937,1.5910871367755233e-29,9.505992991229382e-24,4.7325026684916475e-30
1938,1.5874601008189584e-29,9.494115963378136e-24,4.7197475028722125e-30
1939,1.5838421761744266e-29,9.482253775995478e-24,4.707029221028575e-30
1940,1.5802333373619142e-29,9.470406410535787e-24,4.6943477074713916e-30
1941,1.576633558981228e-29,9.458573848476622e-24,4.6817028471059336e-30
1942,1.573042815711718e-29,9.446756071318699e-24,4.669094525230594e-30
1943,1.569461082311996e-29,9.434953060585856e-24,4.6565226275354326e-30
1944,1.565888333619656e-29,9.423164797825025e-24,4.643987040100693e-30
1945,1.5623245445510009e-29,9.411391264606206e-24,4.6314876493953514e-30
1946,1.5587696901007615e-29,9.399632442522431e-24,4.619024342275661e-30
1947,1.5552237453418248e-29,9.387888313189748e-24,4.606597005983689e-30
1948,1.551686685424958e-29,9.376158858247176e-24,4.594205528145903e-30
1949,1.548158485578538e-29,9.364444059356693e-24,4.581849796771701e-30
1950,1.5446391211082755e-29,9.352743898203186e-24,4.5695297002520046e-30
1951,1.5411285673969487e-29,9.341058356494453e-24,4.5572451273578194e-30
1952,1.5376267999041301e-29,9.329387415961146e-24,4.544995967238819e-30
1953,1.534133794165919e-29,9.31773105835675e-24,4.532782109421942e-30
1954,1.5306495257946756e-29,9.306089265457568e-24,4.520603443809966e-30
1955,1.5271739704787497e-29,9.294462019062673e-24,4.508459860680122e-30
1956,1.523707103982221e-29,9.282849300993893e-24,4.496351250682685e-30
1957,1.5202489021446296e-29,9.271251093095774e-24,4.4842775048395895e-30
1958,1.5167993408807164e-29,9.259667377235565e-24,4.4722385145430524e-30
1959,1.5133583961801566e-29,9.248098135303164e-24,4.460234171554175e-30
1960,1.5099260441073027e-29,9.236543349211121e-24,4.448264368001591e-30
1961,1.5065022608009216e-29,9.225003000894595e-24,4.436328996380079e-30
1962,1.5030870224739326e-29,9.213477072311305e-24,4.424427949549215e-30
1963,1.4996803054131562e-29,9.201965545441551e-24,4.41256112073201e-30
1964,1.4962820859790487e-29,9.190468402288131e-24,4.400728403513551e-30
1965,1.4928923406054525e-29,9.17898562487636e-24,4.3889296918396745e-30
1966,1.489511045799335e-29,9.167517195254004e-24,4.377164880015604e-30
1967,1.4861381781405394e-29,9.156063095491277e-24,4.365433862704636e-30
1968,1.4827737142815273e-29,9.144623307680808e-24,4.353736534926793e-30
1969,1.4794176309471268e-29,9.133197813937591e-24,4.3420727920575056e-30
1970,1.4760699049342854e-29,9.121786596399002e-24,4.330442529826309e-30
1971,1.472730513111813e-29,9.11038963722472e-24,4.318845644315499e-30
1972,1.4693994324201382e-29,9.099006918596744e-24,4.307282031958859e-30
1973,1.4660766398710546e-29,9.08763842271933e-24,4.295751589540326e-30
1974,1.4627621125474783e-29,9.076284131818984e-24,4.28425421419272e-30
1975,1.4594558276031967e-29,9.064944028144419e-24,4.2727898033964316e-30
1976,1.4561577622626272e-29,9.053618093966556e-24,4.261358254978146e-30
1977,1.4528678938205697e-29,9.042306311578458e-24,4.249959467109565e-30
1978,1.449586199641962e-29,9.031008663295324e-24,4.238593338306117e-30
1979,1.4463126571616412e-29,9.019725131454469e-24,4.227259767425705e-30
1980,1.4430472438840975e-29,9.008455698415273e-24,4.215958653667423e-30
1981,1.4397899373832354e-29,8.997200346559172e-24,4.2046898965703e-30
1982,1.436540715302132e-29,8.985959058289614e-24,4.1934533960120554e-30
1983,1.4332995553528028e-29,8.974731816032063e-24,4.182249052207835e-30
1984,1.4300664353159558e-29,8.963518602233925e-24,4.171076765708977e-30
1985,1.4268413330407614e-29,8.952319399364563e-24,4.1599364374017574e-30
1986,1.4236242264446132e-29,8.941134189915253e-24,4.148827968506165e-30
1987,1.4204150935128905e-29,8.92996295639914e-24,4.137751260574676e-30
1988,1.4172139122987282e-29,8.918805681351244e-24,4.126706215491012e-30
1989,1.4140206609227793e-29,8.9076623473284e-24,4.1156927354689385e-30
1990,1.410835317572986e-29,8.89653293690926e-24,4.104710723051031e-30
1991,1.407657860504343e-29,8.88541743269424e-24,4.093760081107484e-30
1992,1.404488268038672e-29,8.87431581730551e-24,4.0828407128348856e-30
1993,1.4013265185643895e-29,8.863228073386969e-24,4.071952521755031e-30
1994,1.3981725905362735e-29,8.852154183604186e-24,4.0610954117137214e-30
1995,1.395026462475245e-29,8.841094130644429e-24,4.050269286879574e-30
1996,1.3918881129681286e-29,8.830047897216571e-24,4.039474051742835e-30
1997,1.388757520667438e-29,8.819015466051134e-24,4.028709611114196e-30
1998,1.3856346642911397e-29,8.807996819900193e-24,4.017975870123622e-30
1999,1.3825195226224373e-29,8.796991941537405e-24,4.007272734219177e-30
2000,1.37941207450954e-29,8.786000813757942e-24,3.996600109165854e-30
2001,1.3763122988654448e-29,8.775023419378489e-24,3.98595790104442e-30
2002,1.3732201746677137e-29,8.764059741237216e-24,3.9753460162502475e-30
2003,1.3701356809582498e-29,8.753109762193734e-24,3.964764361492169e-30
2004,1.3670587968430784e-29,8.742173465129077e-24,3.954212843791328e-30
2005,1.3639895014921274e-29,8.731250832945679e-24,3.9436913704800324e-30
2006,1.360927774139009e-29,8.720341848567349e-24,3.933199849200616e-30
2007,1.3578735940808005e-29,8.709446494939233e-24,3.922738187904305e-30
2008,1.3548269406778294e-29,8.698564755027809e-24,3.912306294850085e-30
2009,1.3517877933534528e-29,8.687696611820818e-24,3.901904078603578e-30
2010,1.3487561315938472e-29,8.67684204832729e-24,3.8915314480359166e-30
2011,1.3457319349477913e-29,8.666001047577485e-24,3.881188312322639e-30
2012,1.3427151830264501e-29,8.655173592622867e-24,3.870874580942559e-30
2013,1.3397058555031679e-29,8.644359666536097e-24,3.860590163676676e-30
2014,1.3367039321132474e-29,8.633559252410976e-24,3.850334970607059e-30
2015,1.3337093926537488e-29,8.62277233336246e-24,3.840108912115752e-30
2016,1.3307222169832687e-29,8.611998892526585e-24,3.829911898883682e-30
2017,1.3277423850217384e-29,8.60123891306048e-24,3.8197438418895654e-30
2018,1.3247698767502116e-29,8.59049237814233e-24,3.8096046524088266e-30
2019,1.3218046722106555e-29,8.579759270971336e-24,3.799494242012507e-30
2020,1.3188467515057443e-29,8.569039574767697e-24,3.789412522566202e-30
2021,1.3158960947986532e-29,8.558333272772594e-24,3.779359406228974e-30
2022,1.3129526823128534e-29,8.547640348248155e-24,3.7693348054522935e-30
2023,1.3100164943319025e-29,8.536960784477412e-24,3.7593386329789754e-30
2024,1.3070875111992476e-29,8.526294564764322e-24,3.749370801842108e-30
2025,1.3041657133180136e-29,8.515641672433678e-24,3.739431225364009e-30
2026,1.3012510811508082e-29,8.505002090831138e-24,3.729519817155174e-30
2027,1.2983435952195153e-29,8.494375803323172e-24,3.719636491113214e-30
2028,1.2954432361050938e-29,8.483762793297029e-24,3.7097811614218335e-30
2029,1.29254998444738e-29,8.473163044160738e-24,3.6999537425497754e-30
2030,1.2896638209448847e-29,8.462576539343052e-24,3.690154149249793e-30
2031,1.2867847263545986e-29,8.452003262293457e-24,3.680382296557619e-30
2032,1.2839126814917875e-29,8.441443196482094e-24,3.670638099790937e-30
2033,1.281047667229803e-29,8.430896325399798e-24,3.6609214745483584e-30
2034,1.2781896644998787e-29,8.420362632558013e-24,3.6512323367084054e-30
2035,1.2753386542909398e-29,8.40984210148881e-24,3.641570602428503e-30
2036,1.2724946176494045e-29,8.399334715744838e-24,3.631936188143949e-30
2037,1.269657535678989e-29,8.388840458899293e-24,3.622329010566932e-30
2038,1.266827389540519e-29,8.37835931454592e-24,3.612748986685512e-30
2039,1.2640041604517295e-29,8.367891266298952e-24,3.603196033762626e-30
2040,1.2611878296870793e-29,8.357436297793123e-24,3.5936700693351005e-30
2041,1.2583783785775541e-29,8.346994392683604e-24,3.58417101121265e-30
2042,1.2555757885104791e-29,8.336565534646001e-24,3.574698777476899e-30
2043,1.2527800409293297e-29,8.326149707376335e-24,3.565253286480393e-30
2044,1.2499911173335367e-29,8.315746894590988e-24,3.555834456845623e-30
2045,1.2472089992783043e-29,8.305357080026706e-24,3.5464422074640525e-30
2046,1.2444336683744174e-29,8.294980247440552e-24,3.537076457495142e-30
2047,1.241665106288058e-29,8.284616380609907e-24,3.527737126365385e-30
2048,1.2389032947406148e-29,8.274265463332408e-24,3.518424133767341e-30
2049,1.2361482155085022e-29,8.26392747942597e-24,3.509137399658683e-30
2050,1.2333998504229693e-29,8.253602412728702e-24,3.499876844261231e-30
2051,1.2306581813699212e-29,8.243290247098936e-24,3.490642388060007e-30
2052,1.227923190289732e-29,8.232990966415177e-24,3.481433951802292e-30
2053,1.2251948591770616e-29,8.22270455457607e-24,3.472251456496665e-30
2054,1.2224731700806764e-29,8.212430995500398e-24,3.46309482341208e-30
2055,1.2197581051032626e-29,8.20217027312703e-24,3.453963974076917e-30
2056,1.2170496464012507e-29,8.191922371414921e-24,3.444858830278053e-30
2057,1.2143477761846306e-29,8.181687274343064e-24,3.4357793140599345e-30
2058,1.2116524767167763e-29,8.171464965910494e-24,3.426725347723643e-30
2059,1.208963730314262e-29,8.161255430136227e-24,3.417696853825988e-30
2060,1.2062815193466882e-29,8.151058651059259e-24,3.4086937551785685e-30
2061,1.203605826236502e-29,8.140874612738547e-24,3.39971597484687e-30
2062,1.2009366334588195e-29,8.130703299252952e-24,3.390763436149357e-30
2063,1.1982739235412524e-29,8.120544694701255e-24,3.381836062656551e-30
2064,1.1956176790637274e-29,8.11039878320209e-24,3.3729337781901385e-30
2065,1.192967882658318e-29,8.100265548893966e-24,3.364056506822064e-30
2066,1.1903245170090625e-29,8.090144975935192e-24,3.355204172873634e-30
2067,1.1876875648517976e-29,8.080037048503898e-24,3.3463767009146246e-30
2068,1.18505700897398e-29,8.069941750797979e-24,3.337574015762384e-30
2069,1.182432832214516e-29,8.059859067035076e-24,3.32879604248096e-30
2070,1.1798150174635908e-29,8.049788981452567e-24,3.320042706380203e-30
2071,1.1772035476624951e-29,8.039731478307524e-24,3.311313933014891e-30
2072,1.1745984058034577e-29,8.029686541876704e-24,3.302609648183858e-30
2073,1.1719995749294714e-29,8.019654156456502e-24,3.2939297779291086e-30
2074,1.1694070381341277e-29,8.009634306362952e-24,3.285274248534964e-30
2075,1.1668207785614467e-29,7.999626975931686e-24,3.2766429865271826e-30
2076,1.1642407794057086e-29,7.989632149517918e-24,3.268035918672109e-30
2077,1.1616670239112886e-29,7.97964981149642e-24,3.2594529719758e-30
2078,1.1590994953724857e-29,7.969679946261474e-24,3.250894073683181e-30
2079,1.1565381771333622e-29,7.959722538226892e-24,3.242359151277191e-30
2080,1.1539830525875736e-29,7.949777571825948e-24,3.2338481324779266e-30
2081,1.1514341051782076e-29,7.939845031511388e-24,3.225360945241808e-30
2082,1.1488913183976155e-29,7.929924901755374e-24,3.216897517760719e-30
2083,1.1463546757872532e-29,7.92001716704949e-24,3.2084577784611856e-30
2084,1.1438241609375144e-29,7.91012181190469e-24,3.2000416560035285e-30
2085,1.1412997574875704e-29,7.900238820851296e-24,3.191649079281031e-30
2086,1.1387814491252086e-29,7.890368178438973e-24,3.183279977419117e-30
2087,1.1362692195866677e-29,7.880509869236675e-24,3.174934279774514e-30
2088,1.1337630526564823e-29,7.870663877832663e-24,3.1666119159344376e-30
2089,1.131262932167318e-29,7.860830188834445e-24,3.158312815715769e-30
2090,1.1287688419998159e-29,7.851008786868781e-24,3.1500369091642352e-30
2091,1.1262807660824307e-29,7.841199656581636e-24,3.1417841265536035e-30
2092,1.1237986883912747e-29,7.831402782638168e-24,3.1335543983848595e-30
2093,1.121322592949959e-29,7.821618149722707e-24,3.1253476553854108e-30
2094,1.1188524638294356e-29,7.811845742538715e-24,3.117163828508275e-30
2095,1.1163882851478433e-29,7.802085545808785e-24,3.109002848931284e-30
2096,1.113930041070349e-29,7.792337544274593e-24,3.100864648056281e-30
2097,1.111477715808994e-29,7.78260172269689e-24,3.0927491575083284e-30
2098,1.1090312936225382e-29,7.772878065855473e-24,3.0846563091349178e-30
2099,1.106590758816309e-29,7.763166558549174e-24,3.076586035005178e-30
2100,1.1041560957420413e-29,7.753467185595803e-24,3.068538267409092e-30
2101,1.1017272887977305e-29,7.743779931832157e-24,3.0605129388567112e-30
2102,1.099304322427478e-29,7.734104782113993e-24,3.0525099820773754e-30
2103,1.0968871811213366e-29,7.724441721315973e-24,3.0445293300189453e-30
2104,1.0944758494151644e-29,7.714790734331693e-24,3.0365709158470153e-30
2105,1.092070311890468e-29,7.705151806073602e-24,3.0286346729441556e-30
2106,1.0896705531742578e-29,7.695524921473029e-24,3.020720534909134e-30
2107,1.0872765579388926e-29,7.685910065480117e-24,3.0128284355561568e-30
2108,1.0848883109019363e-29,7.676307223063836e-24,3.0049583089141103e-30
2109,1.0825057968260037e-29,7.66671637921193e-24,2.9971100892257926e-30
2110,1.0801290005186165e-29,7.657137518930914e-24,2.9892837109471687e-30
2111,1.0777579068320543e-29,7.64757062724604e-24,2.9814791087466084e-30
2112,1.0753925006632056e-29,7.638015689201271e-24,2.9736962175041428e-30
2113,1.073032766953426e-29,7.628472689859276e-24,2.9659349723107143e-30
2114,1.0706786906883866e-29,7.618941614301376e-24,2.958195308467431e-30
2115,1.0683302568979334e-29,7.609422447627554e-24,2.9504771614848308e-30
2116,1.0659874506559391e-29,7.599915174956406e-24,2.942780467082135e-30
2117,1.06365025708016e-29,7.590419781425127e-24,2.9351051611865227e-30
2118,1.0613186613320936e-29,7.580936252189496e-24,2.9274511799323876e-30
2119,1.0589926486168323e-29,7.571464572423838e-24,2.9198184596606136e-30
2120,1.0566722041829232e-29,7.562004727321015e-24,2.9122069369178523e-30
2121,1.0543573133222237e-29,7.552556702092384e-24,2.9046165484557857e-30
2122,1.0520479613697623e-29,7.543120481967798e-24,2.897047231230418e-30
2123,1.0497441337035937e-29,7.533696052195557e-24,2.8894989224013467e-30
2124,1.0474458157446638e-29,7.524283398042417e-24,2.8819715593310577e-30
2125,1.0451529929566622e-29,7.514882504793525e-24,2.874465079584198e-30
2126,1.0428656508458888e-29,7.505493357752441e-24,2.8669794209268762e-30
2127,1.0405837749611112e-29,7.496115942241077e-24,2.859514521325952e-30
2128,1.0383073508934275e-29,7.486750243599701e-24,2.8520703189483275e-30
2129,1.0360363642761267e-29,7.4773962471869e-24,2.8446467521602505e-30
2130,1.0337708007845516e-29,7.468053938379551e-24,2.837243759526609e-30
2131,1.0315106461359647e-29,7.458723302572828e-24,2.829861279810239e-30
2132,1.0292558860894046e-29,7.449404325180136e-24,2.8224992519712288e-30
2133,1.0270065064455576e-29,7.440096991633128e-24,2.8151576151662228e-30
2134,1.0247624930466158e-29,7.430801287381653e-24,2.8078363087477427e-30
2135,1.0225238317761461e-29,7.421517197893756e-24,2.8005352722634905e-30
2136,1.0202905085589539e-29,7.41224470865564e-24,2.7932544454556697e-30
2137,1.0180625093609465e-29,7.402983805171635e-24,2.7859937682603057e-30
2138,1.0158398201890062e-29,7.39373447296422e-24,2.7787531808065616e-30
2139,1.0136224270908475e-29,7.384496697573933e-24,2.7715326234160708e-30
2140,1.0114103161548937e-29,7.375270464559407e-24,2.7643320366022536e-30
2141,1.0092034735101376e-29,7.366055759497312e-24,2.7571513610696575e-30
2142,1.0070018853260134e-29,7.35685256798235e-24,2.7499905377132766e-30
2143,1.0048055378122657e-29,7.347660875627236e-24,2.7428495076178955e-30
2144,1.0026144172188146e-29,7.33848066806264e-24,2.735728212057426e-30
2145,1.0004285098356317e-29,7.32931193093723e-24,2.728626592494238e-30
2146,9.982478019926026e-30,7.32015464991757e-24,2.7215445905785117e-30
2147,9.96072280059405e-30,7.31100881068817e-24,2.7144821481475747e-30
2148,9.939019304453737e-30,7.301874398951411e-24,2.7074392072252516e-30
2149,9.917367395993766e-30,7.29275140042756e-24,2.7004157100212157e-30
2150,9.895766940096829e-30,7.283639800854716e-24,2.6934115989303365e-30
2151,9.874217802038385e-30,7.274539585988814e-24,2.6864268165320382e-30
2152,9.852719847485373e-30,7.265450741603588e-24,2.679461305589651e-30
2153,9.831272942494943e-30,7.256373253490546e-24,2.6725150090497783e-30
2154,9.809876953513213e-30,7.247307107458969e-24,2.6655878700416507e-30
2155,9.788531747373986e-30,7.238252289335859e-24,2.6586798318764955e-30
2156,9.767237191297522e-30,7.229208784965942e-24,2.651790838046902e-30
2157,9.745993152889255e-30,7.220176580211622e-24,2.6449208322261855e-30
2158,9.724799500138598e-30,7.211155660952993e-24,2.638069758267768e-30
2159,9.703656101417655e-30,7.202146013087776e-24,2.6312375602045432e-30
2160,9.682562825480023e-30,7.193147622531331e-24,2.6244241822482585e-30
2161,9.661519541459539e-30,7.184160475216617e-24,2.6176295687888893e-30
2162,9.640526118869056e-30,7.175184557094171e-24,2.610853664394023e-30
2163,9.619582427599233e-30,7.166219854132095e-24,2.604096413808241e-30
2164,9.598688337917305e-30,7.15726635231602e-24,2.5973577619525046e-30
2165,9.577843720465883e-30,7.148324037649105e-24,2.5906376539235393e-30
2166,9.557048446261724e-30,7.139392896151986e-24,2.583936034993234e-30
2167,9.536302386694556e-30,7.130472913862788e-24,2.577252850608021e-30
2168,9.515605413525854e-30,7.121564076837077e-24,2.5705880463882834e-30
2169,9.494957398887644e-30,7.112666371147838e-24,2.563941568127741e-30
2170,9.47435821528134e-30,7.103779782885483e-24,2.5573133617928593e-30
2171,9.453807735576518e-30,7.094904298157793e-24,2.5507033735222444e-30
2172,9.433305833009764e-30,7.086039903089917e-24,2.5441115496260475e-30
2173,9.412852381183463e-30,7.077186583824337e-24,2.5375378365853767e-30
2174,9.392447254064676e-30,7.06834432652087e-24,2.5309821810516973e-30
2175,9.372090325983908e-30,7.059513117356614e-24,2.524444529846251e-30
2176,9.351781471633984e-30,7.050692942525953e-24,2.5179248299594595e-30
2177,9.331520566068887e-30,7.041883788240531e-24,2.5114230285503475e-30
2178,9.311307484702557e-30,7.033085640729202e-24,2.5049390729459554e-30
2179,9.291142103307798e-30,7.024298486238057e-24,2.498472910640759e-30
2180,9.271024298015077e-30,7.015522311030358e-24,2.4920244892960963e-30
2181,9.250953945311417e-30,7.006757101386551e-24,2.485593756739583e-30
2182,9.230930922039227e-30,6.998002843604217e-24,2.4791806609645443e-30
2183,9.210955105395176e-30,6.989259523998064e-24,2.472785150129442e-30
2184,9.191026372929063e-30,6.980527128899908e-24,2.4664071725573034e-30
2185,9.171144602542683e-30,6.971805644658644e-24,2.4600466767351555e-30
2186,9.151309672488712e-30,6.963095057640236e-24,2.453703611313458e-30
2187,9.131521461369556e-30,6.954395354227675e-24,2.447377925105542e-30
2188,9.111779848136275e-30,6.945706520820981e-24,2.4410695670870472e-30
2189,9.092084712087433e-30,6.937028543837163e-24,2.43477848639536e-30
2190,9.07243593286802e-30,6.928361409710218e-24,2.4285046323290664e-30
2191,9.052833390468315e-30,6.919705104891085e-24,2.4222479543473833e-30
2192,9.033276965222805e-30,6.911059615847638e-24,2.416008402069619e-30
2193,9.013766537809101e-30,6.902424929064681e-24,2.4097859252746116e-30
2194,8.994301989246795e-30,6.893801031043882e-24,2.403580473900187e-30
2195,8.974883200896432e-30,6.885187908303802e-24,2.397391998042612e-30
2196,8.955510054458365e-30,6.876585547379837e-24,2.3912204479560457e-30
2197,8.93618243197172e-30,6.867993934824217e-24,2.385065774052002e-30
2198,8.916900215813296e-30,6.859413057205978e-24,2.3789279268988027e-30
2199,8.89766328869649e-30,6.850842901110948e-24,2.372806857221047e-30
2200,8.878471533670224e-30,6.842283453141703e-24,2.3667025158990707e-30
2201,8.859324834117892e-30,6.83373469991758e-24,2.360614853968407e-30
2202,8.840223073756296e-30,6.82519662807464e-24,2.354543822619267e-30
2203,8.821166136634555e-30,6.816669224265627e-24,2.348489373195994e-30
2204,8.802153907133097e-30,6.808152475159988e-24,2.3424514571965475e-30
2205,8.783186269962567e-30,6.799646367443815e-24,2.33643002627197e-30
2206,8.764263110162811e-30,6.791150887819851e-24,2.3304250322258636e-30
2207,8.745384313101796e-30,6.782666023007445e-24,2.3244364270138684e-30
2208,8.726549764474605e-30,6.774191759742561e-24,2.3184641627431413e-30
2209,8.707759350302377e-30,6.765728084777723e-24,2.3125081916718388e-30
2210,8.68901295693128e-30,6.757274984882023e-24,2.3065684662085978e-30
2211,8.67031047103149e-30,6.748832446841088e-24,2.3006449389120207e-30
2212,8.651651779596137e-30,6.74040045745705e-24,2.2947375624901665e-30
2213,8.633036769940323e-30,6.731979003548553e-24,2.2888462898000355e-30
2214,8.61446532970006e-30,6.723568071950696e-24,2.2829710738470625e-30
2215,8.595937346831298e-30,6.715167649515045e-24,2.277111867784608e-30
2216,8.577452709608872e-30,6.706777723109594e-24,2.2712686249134565e-30
2217,8.559011306625521e-30,6.698398279618746e-24,2.265441298681307e-30
2218,8.540613026790879e-30,6.6900293059433e-24,2.2596298426822753e-30
2219,8.52225775933046e-30,6.681670789000428e-24,2.2538342106563977e-30
2220,8.503945393784677e-30,6.67332271572365e-24,2.2480543564891243e-30
2221,8.485675820007835e-30,6.66498507306281e-24,2.242290234210833e-30
2222,8.467448928167153e-30,6.656657847984075e-24,2.2365417979963282e-30
2223,8.449264608741762e-30,6.648341027469891e-24,2.2308090021643495e-30
2224,8.431122752521732e-30,6.640034598518977e-24,2.2250918011770864e-30
2225,8.413023250607089e-30,6.631738548146302e-24,2.219390149639681e-30
2226,8.394965994406833e-30,6.623452863383056e-24,2.2137040022997513e-30
2227,8.37695087563798e-30,6.615177531276655e-24,2.2080333140468978e-30
2228,8.358977786324563e-30,6.606912538890677e-24,2.202378039912222e-30
2229,8.341046618796703e-30,6.5986578733048935e-24,2.196738135067852e-30
2230,8.323157265689602e-30,6.5904135216152016e-24,2.1911135548264497e-30
2231,8.305309619942632e-30,6.582179470933643e-24,2.185504254640747e-30
2232,8.287503574798332e-30,6.5739557083883545e-24,2.1799101901030595e-30
2233,8.269739023801493e-30,6.5657422211235696e-24,2.1743313169448182e-30
2234,8.252015860798172e-30,6.557538996299576e-24,2.1687675910360926e-30
2235,8.234333979934778e-30,6.549346021092719e-24,2.16321896838512e-30
2236,8.216693275657117e-30,6.541163282695373e-24,2.1576854051378443e-30
2237,8.199093642709436e-30,6.532990768315906e-24,2.152166857577437e-30
2238,8.181534976133511e-30,6.524828465178684e-24,2.1466632821238392e-30
2239,8.164017171267696e-30,6.516676360524034e-24,2.1411746353332965e-30
2240,8.146540123746003e-30,6.508534441608232e-24,2.1357008738978916e-30
2241,8.129103729497169e-30,6.500402695703479e-24,2.1302419546450947e-30
2242,8.111707884743736e-30,6.492281110097886e-24,2.124797834537292e-30
2243,8.094352486001132e-30,6.48416967209545e-24,2.119368470671339e-30
2244,8.077037430076741e-30,6.476068369016033e-24,2.1139538202780985e-30
2245,8.059762614069004e-30,6.4679771881953436e-24,2.108553840721989e-30
2246,8.0425279353665e-30,6.4598961169849195e-24,2.1031684895005347e-30
2247,8.02533329164705e-30,6.451825142752113e-24,2.0977977242439096e-30
2248,8.008178580876784e-30,6.443764252880048e-24,2.092441502714497e-30
2249,7.991063701309279e-30,6.4357134347676356e-24,2.087099782806433e-30
2250,7.973988551484616e-30,6.427672675829516e-24,2.081772522545169e-30
2251,7.956953030228532e-30,6.419641963496074e-24,2.076459680087024e-30
2252,7.939957036651494e-30,6.4116212852134016e-24,2.071161213718741e-30
2253,7.923000470147815e-30,6.403610628443269e-24,2.0658770818570514e-30
2254,7.906083230394782e-30,6.395609980663128e-24,2.0606072430482308e-30
2255,7.889205217351754e-30,6.3876193293660725e-24,2.0553516559676663e-30
2256,7.872366331259305e-30,6.3796386620608365e-24,2.0501102794194166e-30
